"Sample"," 4"," 5"," 6"," 7"," 8"," 9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"Class","Blank","QC","QC","QC","Class 3","Class 1","Class 2","Class 1","Class 3","Class 3","QC","Class 4","Class 2","Class 4","Class 3","Class 4","Class 4","QC","Class 1","Class 1","Class 1","Class 1","Class 2","Class 2","QC","Class 3","Class 3","Class 4","Class 4","Class 2","Class 2","QC","QC","Blank"
"562","NaN","15231112","14712228","14983533","16081407","10065470","12935752","25800236","34643877","15495922","14769446","13964124","14067776","11402883","12016090","13088328","17716318","17312378","12321853","28644318","11334881","18472306","13611694","34889641","14554704","20186584","27257247","14379663","11385657","11609743","24147933","18606457","13229017","NaN"
"564","   1834467"," 924832925"," 927142372"," 939447753","1699713558"," 625890830"," 687353327"," 569524114"," 395415537"," 650876425"," 965449942"," 610798787"," 667059474"," 780355115"," 523313598"," 741896349"," 970811485"," 937440699","1229222956","1243025052","1047949633"," 706913428","1242346445"," 879028742","1050053033","1499992875","1095009531","1530794661","1052065598"," 777813121"," 691871404"," 944606730"," 995191628","   1682932"
"566","NaN","136921059","136720686","143948978","287214592","76430944","88879640","52491536","38170699","83605070","147411722","72844235","89273293","115203980","66952763","102379032","149188906","144510219","202196031","184657786","158053942","94212536","201911425","124435858","162819118","247194550","168761845","253295102","165987860","107256008","78225901","142888293","148151559","NaN"
"567","NaN","2354044","2337006","1978361","NaN","NaN","2255553","4185561","2737491","1267332","3128732","NaN","2068127","3040025","1182691","2481303","2594386","2417592","2363660","1738100","1822276","3042761","2761981","2508556","NaN","3136423","3732444","2867057","1554485","2729968","2536522","2334633","2189746","NaN"
"568","NaN","156518575","155813095","158822111","116973312","100167033","90351684","55122393","81369588","110071325","150623593","175206235","127405749","133502975","176781893","172643349","128506605","170459517","181604494","109162923","222788356","183109748","121179744","107927380","155256638","226924076","86093451","127404190","114219121","111662742","89853329","185756156","147729743","NaN"
"573","NaN","289823242","285325585","293805934","289261283","336894664","329190208","419190314","269534886","296248910","281241945","331155330","276618588","221089957","240950241","273000848","255588367","302758777","244163280","373981632","331447423","263034404","255623124","364147719","277579749","307410791","328930300","248465303","231307901","332786035","408995512","300541586","285493929","NaN"
"575","NaN","1923637","1724438","1990300","2035817","1542199","1435828","1086755","NaN","1999050","1722209","NaN","1607400","1750633","922578","1560436","2937108","1699764","2103281","8833514","NaN","2165208","2077244","2518415","1715709","2571323","2171396","1521089","1823091","1114975","1247123","1523937","1640118","NaN"
"577","NaN","291701890","294287214","296542256","320592157","286395518","263079894","433858975","318633283","207807859","292016177","241749617","250957850","261683607","217986123","311427981","361844147","299106454","308806866","352158785","294566431","381569735","367720007","368204635","302354632","371522090","393591636","331898051","246529668","247845944","383072774","322952581","304524736","NaN"
"579","NaN","6636346","6836792","6884227","5012044","4294480","3858510","4399683","5612951","4614079","6687795","7684903","5344320","5707393","7728503","7614969","5324615","7150272","7892534","4606797","9574765","8160607","5120818","4712109","6506191","9929716","3529011","5353087","4698573","4722590","3433756","8146252","6462450","NaN"
"580","NaN","1507621","1435157","1464248","2295872","752815","1138099","2910702","1854545","1321098","1454839","NaN","1433700","1168868","838895","1355372","1692440","1522388","1184757","2193702","1640888","2528578","1468326","2160394","1443593","2143736","2437872","1402854","1409306","991724","3791594","1676044","1492088","NaN"
"584","NaN","31567592","31883549","31222541","26434274","33981046","30823854","44606676","28922076","27914753","30438392","34327958","30580727","32208162","24651104","36667748","37965136","34092880","23218380","43978176","32241481","21760209","31875099","45261738","30197750","36914731","34508148","32084581","26148811","26664230","51344117","36124709","28856880","NaN"
"585","  1334911","143576709","134244118","142890187","203854086","132926219","126834764"," 95560858"," 64708192","121409656","132365478","124831093","134920583","116106618","154154787"," 82196168","134869681","154658645","103142640"," 90921383","161585440","122329518","161381498"," 98756533","138984444","168687912","124046656","148478629","132017682","136631221","155745744","165185800","136707993","  1628072"
"586","NaN","10192540","10774794","10455993","9704197","11828615","10521901","NaN","6319328","10279717","10691284","9305910","10859457","10001651","10677283","10462780","8506890","9900719","9088903","7190299","10818224","8695894","9996236","6003380","10352520","8310380","6768584","9745405","9810264","10778762","8915843","9739976","10221480","NaN"
"588","NaN","19924210","22775368","22417824","23710448","20358673","19272165","32424058","23793560","15004310","21812814","18115149","19238959","18977703","14742703","23050179","26763664","22169628","22458470","26002545","21685718","27790456","26766482","26867341","21912158","26929455","30293019","26515806","18124159","17779436","27965134","24340272","22686786","NaN"
"592","NaN","21577392","21867395","21517103","25443118","26960272","21588904","27440691","31468574","16610458","25322967","15608922","18544906","17513778","19927769","14802383","22509297","23663794","20541369","26965377","18118237","25075419","23408384","45606064","28597393","31468774","36763882","26451911","25443321","25923387","26918437","23248969","21043822","NaN"
"593","NaN","26134206","25039241","25311965","31906829","23413683","21650951","33712873","24913919","23497858","22970134","22366482","20357767","22980602","19500336","21891412","31128174","26221842","24517678","32903240","22302924","29511776","30115098","37821895","26525727","34380924","34720823","28482367","23827262","25741671","34299362","27989613","26013594","NaN"
"596","NaN","13629909","12730631","13918872","19314049","12645783","11803943","8149120","6089508","11652312","12511945","12210519","12829901","10882101","14534318","7660347","12941541","14757408","9870961","7846589","15268777","11643172","15567196","8778458","13208136","15913591","11483270","14110435","13215541","13257388","14884548","15197155","12915584","NaN"
"597","NaN","4226788","4139511","5467257","10020307","1667256","3013931","1346049","1828057","2779534","4866847","2502411","2284892","3955159","2035875","2753725","3896147","5162465","6631614","3813333","5636188","2527597","6951008","3329125","5232435","8097432","4713232","8454225","5738427","3164184","1308100","4672482","4271926","NaN"
"599","NaN","8425281","7859246","8350184","7900330","9832708","9287957","9769125","13983067","11079033","8352035","10610307","7179682","8868269","9988794","8535038","11577213","9157576","6588074","14853937","9113746","6680297","7746073","11966288","9615454","NaN","NaN","9454440","9659006","9603688","15521354","10733495","10196435","NaN"
"601","NaN","146224352","140647301","145464906","176153682","125524528","135718457","182947263","184642396","146400634","145110635","151048889","98482835","150959555","74960975","145272541","135240704","141615128","131571493","214292373","127925963","154546333","123946842","274390109","134636973","205933833","173473692","131568322","137492004","151070531","148519239","148461032","141092540","NaN"
"603","NaN","1676893795","1688090195","1714624981","2589570686","1267189000","1527591800","1091549985","2853400398","977070333","1807829549","1828953601","1083144473","2631956619","336453648","793093308","2519136983","2124118268","2668222568","1950541267","1971882207","3206703995","2535587642","5965572859","2140820998","4019478063","5065115755","2115085021","2533876335","1817808933","3073954772","2332434544","2173859425","NaN"
"604","NaN","7493760","7085610","5910649","5634692","6269078","5386314","4325498","5068961","5692404","6674175","6208395","9268188","5851026","8972616","8084073","6576781","6293692","7470630","4985901","6845376","5574686","5376562","1744200","6897239","4840689","3698207","7199290","7097284","7838694","3858763","5591516","6641735","NaN"
"605","NaN","12576095","12460424","12409450","13405263","16634400","9813464","23109161","15005827","8049311","12364700","12633807","12081799","9174896","9018111","16678530","14989437","12914523","9983155","10356178","8723615","16302393","14576264","10843693","12457537","15043251","15672844","14578752","9977886","5529412","20318831","14037437","11728626","NaN"
"606","NaN","19916436","19412882","20062930","22311162","19441030","15928177","40038354","24897799","15320896","19440968","16148834","27878224","16289223","17738028","28703380","21201247","20886279","12047473","23735101","18903693","25878222","21397184","25006439","20364662","24530395","18990020","18507953","16880220","25879216","18152213","19931379","21954559","NaN"
"608","NaN","54360881","51442298","53844683","57400157","4099552","6147439","11609082","571423113","17017176","51790683","9512066","2187936","4072195","4791953","6274957","85005397","54495307","3766143","18971394","8541714","230728422","67302911","37571176","50580496","125414459","7415975","70108918","32493787","8406854","9674037","57442651","53178082","NaN"
"613","NaN","31492751","29834424","31231166","29732128","31033400","32577601","32692181","32067898","29858228","30336224","31577435","30056431","29622875","31030345","28805284","29233323","30237770","32439943","34800471","29534347","26853939","30077613","31725863","26721467","31023669","33079155","28048809","27428092","31941536","27438842","28579372","29088519","NaN"
"614","NaN","90280424","90162917","91354386","138945860","66601319","80549489","57799414","151188439","52482569","96181259","97809334","58029892","139535550","17316695","43095547","135283268","114017991","146604460","105037140","105722688","173795947","137281047","320471289","114991212","217126105","272103967","112472852","135639057","98267434","165286835","125381838","115877626","NaN"
"615","NaN","14568543","14138479","14427863","10760731","6507465","8957212","9235315","NaN","8923028","14815949","8122487","5772751","7970099","3752279","7489742","13921695","14002541","6489913","12226182","6415534","8595104","6573537","13995116","14130826","10363187","NaN","6166620","6839248","8347681","7606052","14905377","14666309","NaN"
"617","NaN","44916525","45058707","47527025","60314451","27675508","31951694","36637049","31741039","47178136","44297811","36665485","30441324","40669390","28831572","36592142","53695291","47310333","56016102","62030141","42817289","48138680","68338783","57268730","50191002","71036478","57487304","54067402","42816729","33114391","41012460","47281117","47791094","NaN"
"618","NaN","2156812","2411980","3443354","4902877","3984188","3767335","3559459","NaN","NaN","3517763","3837197","2387061","2895092","2094533","1856511","2898030","3398677","3353395","4294147","4056161","3016576","3346855","5720596","3508435","4002212","4731681","2216391","2404643","3038310","5667665","3286517","3482573","NaN"
"622","NaN","7804435","7498450","8346008","10578289","4677850","5573951","6589660","4436574","5026587","6936814","4621551","5520807","7240847","4604350","6448543","9661941","7718230","10023836","7384712","6578731","9003792","11910129","8662884","8529971","11659896","9399557","9375499","7493767","5238863","6158064","7776825","8077090","NaN"
"623","   997795"," 76022351"," 70177177"," 79758954"," 78573788"," 66321652"," 74403336","257873289","258201043"," 72380092"," 73430904"," 69602484"," 63456355"," 70017179"," 65561263"," 69518584"," 86273343"," 85421915"," 66756513","257680054"," 62629199","109626909"," 82168027","309827793"," 77888982","149183709","233330363"," 78595694"," 74246079"," 67330886","190759181","100250076"," 79598210","  1126265"
"624","NaN","1100640","961196","1059701","1042594","1137529","1110080","1842545","1859151","1176392","1151876","1075416","1150963","1268753","1146468","1283581","1372982","1454805","1052183","2062941","1335493","1843374","1394100","2132989","1458137","1893658","2354963","1386343","1371583","1413926","2026223","1656312","1449831","NaN"
"626","NaN","13536180","13583346","13479760","20908104","9756785","11893538","8482010","23472406","7747582","14186979","15124521","8670243","21359403","9881328","6888306","20070736","17293749","21892414","16431586","15753330","26043813","20610767","50178109","17483381","34914549","42220960","16674310","20613912","15286592","23929930","18844883","17306269","NaN"
"630","NaN","64785178","62386782","66288873","88258633","40709467","53029497","125859049","142321903","42660717","63937123","62547581","52751203","63363825","82204109","76750542","92564866","69596032","62893969","109439674","66125918","118499582","69789112","89852044","68052241","94266896","85761345","80989466","63280286","48914154","101676714","74513839","64997759","NaN"
"631","NaN","7085772","6938254","7244912","6008315","3630326","3979500","6287345","5162221","4792694","6871940","7671752","5705820","8267531","10658494","10449008","7347445","7431160","5537118","8801956","7377569","8571431","9995272","5454376","6731970","6932242","5971349","6952213","5311519","4708890","5973286","6957084","7354397","NaN"
"635","NaN","50699268","50470909","49566397","42588985","19508593","18458831","120324539","363229865","34938062","46598068","16760494","129452714","86599016","24999091","163507387","59934633","43535409","53640901","94578462","22616464","163620698","26734147","85064380","42196495","28805506","36557716","28286004","51891985","24796175","17707407","43271525","50078047","NaN"
"636","NaN","5610403","5473018","5919654","5710153","4798184","3819859","8287113","3968423","2604043","5634112","3577263","6482925","4387820","3810892","6684204","4168775","6022551","3552803","4944064","3997858","7796878","6999045","3986652","4984983","5311911","1972602","3584161","2894913","3512539","1717641","5739824","6265657","NaN"
"637","NaN","6159152","6006495","6136130","2960145","3492238","2795313","6143432","2683944","2964904","6019552","5012618","NaN","15408611","2150291","1128077","3306170","6202567","7871469","2684348","1439100","2870645","5051969","12567755","5793948","9351351","15347340","7115505","18527094","3231985","2608051","6169179","5772501","NaN"
"638","NaN","4160828","4124199","3572848","5340753","3210486","4005512","3507691","3075077","4118069","3805780","3395221","2299858","5613213","2588135","2313349","5143742","4548805","5832251","2631617","3674927","4989412","6904922","6362205","4057711","4587984","4771522","3566605","5164116","2798254","3488082","3917667","3841205","NaN"
"639","NaN","10460835","10708727","10505523","12380160","4496101","5499919","14671878","15331234","4662637","12751155","4395313","5272720","6453350","7122746","12099878","13451811","11831895","11194514","11903320","4435388","13985774","10750842","11090249","10681017","12363608","9989428","10614559","9384567","4644021","12742496","9673333","9937747","NaN"
"641","NaN","6158102","6130363","6722810","6203696","5869664","5802724","23267081","22489564","5510935","6168874","5133316","4972532","5151025","4725571","5083992","6504979","6579065","5578989","23978077","4851971","8556148","6010076","28514048","6241882","12562496","20910678","6147061","5701830","5765139","17430176","7837363","6102988","NaN"
"642","NaN","4017967","3992495","4176888","4363002","3457932","4770781","NaN","3762078","4677452","3459470","6566061","1977314","5548732","3166709","2302324","2918916","4116593","NaN","3111804","2357625","3731124","3969417","5886844","3184559","2952702","2836162","2820757","4353513","2043354","5389898","3848628","3399888","NaN"
"644","   704150","175403544","168281742","175206897","174116116","167107988","166122134","161408947","192341432","151709098","169939825","163324290","156943508","142687799","120536137","178097484","165735760","189180505","156033051","206908608","157146589","267398185","193151880","264793191","175945724","251339671","226592412","192019817","178142041","159038172","258450499","201514009","175664047","   878637"
"649","NaN","8746994","8546014","8721298","12156443","7680365","6137454","9499911","10296927","8458080","8553280","8713818","6481609","10920681","5199606","8620341","9782881","9417482","9524300","10227863","9711513","11669471","9072041","15513975","8932720","9674438","9023867","7286593","8871371","5044178","7710962","9265012","8713792","NaN"
"652","NaN","159258926","156261499","151179715","172494773","147168552","138158619","168887528","133327170","132985200","142678034","132258615","126135686","147256202","112665998","130361068","171588835","146315485","137279082","129206251","125402149","158401021","164014113","162430041","151292728","177385950","152810475","173129873","149388664","147907813","158654147","164828645","158959334","NaN"
"655","NaN","55494420","55945174","53571067","67241463","48892497","40291498","47730567","44857361","56263596","50416291","60469236","26095673","59983643","33932550","45522340","62943855","56246032","44909301","50863521","38414701","57762706","60170583","71308604","49191843","70172264","54325905","55512827","53916856","47455791","67520517","60686632","45263236","NaN"
"657","NaN","24467516","26340018","24738005","42479681","20382322","35294496","12475075","11879243","28368894","28228117","28640646","23647759","39394001","20808677","22997599","34138219","25294836","36378647","12723508","30360506","22345082","38738540","21876413","29596316","21441309","15098669","31778181","37078197","24895040","14470460","24419014","29272687","NaN"
"658","NaN","23276349","23337058","23715156","47358811","13996524","24977498","23679518","22617389","22807951","24029944","15070158","12551535","39884093","8373024","13223135","41469272","25777897","26498061","21098558","20573339","18511663","46991862","42760172","24707939","46272245","23527467","30292890","35604528","14506492","21447903","26833116","25283257","NaN"
"659","  1588118","578091382","568846660","569630151","868021579","463183783","601987917","384376885","480258525","630470773","572180107","497242813","343485502","784336007","325678969","260736980","717548871","574900874","905390661","674057004","481940818","533536871","895765416","919046023","591592189","832491577","753908043","767793379","857116546","419361644","529495519","591137891","566117443","  1196280"
"660","NaN","5856097","5673711","5741511","6076072","5236288","4611456","7029489","7245947","4587715","5502259","5473435","5067260","5680309","4853874","4727376","6270305","5264691","5315319","5416689","4640562","5959492","6433616","6604835","6087637","7313018","7449631","6696438","6099110","5154813","7138890","5516637","5677111","NaN"
"662","NaN","6728496","6623730","6117716","7152352","5039949","4942209","10975388","10407900","6194461","5906002","8234366","5411764","7385534","4560530","5895141","6261749","5887616","6442467","9162174","5414419","7584332","7261291","12201006","6834368","9608217","10075733","7250525","6757638","4881717","9436304","6770752","5828336","NaN"
"664","NaN","3717519","3842405","3793907","4600078","3283968","6619545","7697910","5315089","3864069","3506007","4179128","1865298","4007856","5294467","3206216","4242799","3776737","3309534","4878461","2709062","8219908","8372934","6416319","3405796","4676593","5694660","3666352","3618389","3264286","5441481","3970502","3099902","NaN"
"665","NaN","2747283","2777113","2706654","1459447","2833358","1089312","2413975","2616687","3357138","2737509","4320919","1652728","1501705","4778552","3795163","3419532","2828922","1211309","8010522","1663844","1877208","1626290","1972018","2891079","1832125","1474393","1543550","1552906","2742837","2921985","2751278","3017866","NaN"
"667","NaN","49437295","50735981","50828689","78243015","39335887","51662585","32119046","42955772","56728564","52012578","43210248","27187988","68295605","28411546","21253680","64634541","50850791","80394082","58996186","39944751","42354767","83578398","81625214","53189523","73614554","67652837","69312869","77147771","36724233","45798925","54517241","48824647","NaN"
"668","NaN","42866132","40764229","42415661","50157937","42840938","35412660","63028525","41249841","40795651","41721223","41631705","36799676","48393150","25141134","39138184","49719416","44178404","38252732","39871090","32808868","50688348","40994999","73130696","41217855","56865094","48295715","36004871","38885529","32469291","54524300","45575793","41788341","NaN"
"669","NaN","6352242","7116298","6599070","7908378","5652794","6256752","7073286","4728243","4933267","6673258","5249850","NaN","5399597","4488699","5145777","7063249","6377567","5595221","4495865","4889587","6972131","7259427","6555409","5859342","7660473","5547529","6927432","6956998","5645110","6011297","7541869","7055552","NaN"
"673","NaN","15163830","15207101","16013165","18672303","11867078","13438028","23138345","17622648","11473862","14531295","12479948","13860719","15153259","13675595","12869260","17975079","16424272","13743960","19879380","12447548","21186615","20905642","24802963","16088812","21216200","23341651","18194170","13985945","13329707","17765032","16256798","15922885","NaN"
"674","NaN","12874670","12440348","12580523","5061640","1785256","4107318","15341597","14052005","10094369","12421891","28252092","19102156","2233107","19759616","7505538","37623944","13046622","5239932","20129873","8835434","14178591","10709291","6201272","11921375","3528075","9008755","4838649","2738790","8660495","5125676","13108099","11729398","NaN"
"675","NaN","10334604","10686965","10609479","16647368","8203774","8145451","11970195","19810833","9958914","10378892","7847435","6512916","15962588","5491882","6524574","14237166","12073068","10551169","9374499","9438905","16996246","14058458","23304390","11788026","18123978","15782875","13303988","14072031","6185231","14134758","11879884","11502109","NaN"
"677","NaN","119054894","116052552","118774311","230404910","67264528","101007974","50508088","103722784","141198192","120592394","150295841","37008809","263885709","30282672","47062265","173065218","129230600","191085004","84010202","94057237","94425835","299210467","394939622","130388803","271010422","168056260","202716393","232875143","36307229","90109637","144958648","131657896","NaN"
"679","NaN","6836600","7470121","7272679","4444261","19177367","13048058","5284710","3353796","19570188","8332530","12808007","8936292","6189550","3825933","7736980","6213137","7643666","7506314","8075132","16306315","11221679","13134732","6374451","8274389","6179043","14612773","4460635","6344963","10364661","20909932","7622056","7704406","NaN"
"682","NaN","10431397","9925264","9928177","11289029","7982273","8650390","8019358","10449422","10065298","9550735","9920852","8287596","10317692","7608352","7698141","11178579","11001740","8405491","14854470","7373361","9457798","11281123","13022017","10234624","11032793","13683460","11243698","10584322","9401240","10605666","11840811","9671998","NaN"
"683","NaN","2883633","2776177","NaN","4477543","5091071","3215865","6615728","5600554","3401809","3212962","2631042","NaN","3033658","4203077","3099629","4620692","2939843","3034381","4709093","1800944","3601930","5822714","7212895","4538361","NaN","5099390","5899844","4164839","4755970","2959262","3504860","3022431","NaN"
"685","NaN","2275431","2283783","1816522","2518942","1503680","1540608","4053053","15865601","1798469","1791151","1758340","2300674","2766977","3052981","2889604","4916668","2697654","3189351","1983946","1413214","3805446","2868444","3689900","2214150","5315339","8439848","3253869","1911252","1260599","2379986","3088961","2430876","NaN"
"688","NaN","9259061","8983333","9640226","19139087","NaN","7362332","3775557","8479875","11153552","9845932","12015170","2636731","21923664","1570461","3665369","14427434","10221184","15546652","6645087","6793563","7495165","25056339","34654859","10458139","22214363","14075671","16121870","19351365","2654977","7240048","11043583","10849078","NaN"
"689","NaN","1036536","NaN","NaN","1094845","3502604","2444889","NaN","NaN","3611904","NaN","2191684","1495215","992504","NaN","1025746","989931","1207790","1165554","981516","2935848","2033797","2258510","1262480","1058462","1029710","2633182","1575019","966510","1544356","3557166","1386530","1054586","NaN"
"692","NaN","1200646","1410818","1301388","1853899","1148797","800649","957933","464289","NaN","1070222","1346943","NaN","1233567","663901","700841","1489200","1123030","NaN","705095","687564","817101","1858901","493818","1161283","624100","832123","1341478","1163165","1288963","NaN","1134467","1046333","NaN"
"694","NaN","41324098","40907946","43020333","34552758","32924024","35866874","21677495","16788419","28439712","42167023","32006431","35249954","41968685","54617719","43567605","37758562","45603149","30574155","24757807","40496981","50630769","30089947","16430464","44031079","20429804","17759417","36665090","40279693","30184821","24404381","47640064","45935489","NaN"
"697","NaN","17469795","20344633","20149634","46911156","NaN","13579086","8607593","11485235","14724137","19602197","NaN","8930144","24897962","NaN","14592200","18994244","18854603","30413881","34665223","23066782","NaN","25232433","19736068","18808153","23136001","15564879","18078315","22508530","13069549","7022664","18514637","19018636","NaN"
"698","NaN","9982982","10965614","10307877","15386808","12316564","13458092","10083358","16073833","10117507","10816668","6991729","9394981","10790527","5266722","7432094","13901108","11618224","7879925","10991471","10493958","17969440","12702343","25658150","12341078","16114259","16269766","10916655","11114221","10472109","21057283","11916307","11933908","NaN"
"700","NaN","10690898","10494370","11116163","5952400","5815897","7925169","31678848","6606590","4996800","10852900","6870352","10763736","6221729","167043473","44829634","8506879","11278870","6177249","30500548","15759961","7951783","8811932","7268980","11421119","14977458","9201017","8327210","5687398","10761028","14986160","12331656","11111138","NaN"
"703","NaN","99340176","93331583","95405088","93411893","114232077","111615526","135901288","91982154","96308543","93831457","112432428","96454015","76616025","82162443","88771381","84353498","99498718","83620254","123643639","111550708","90197869","85644176","121731432","92898617","99950045","112037201","81848127","76737433","109487155","131330101","97801487","96621758","NaN"
"706","NaN","27792731","28727549","27844505","21762490","55825818","25163101","23658321","21958027","26765548","28503920","35412151","31178382","20276212","26885904","24895074","17810306","27317442","23170007","41339633","30851060","20879420","17866072","28338663","28243881","16123626","27656121","18209874","23871046","25610014","37817527","27322889","28789031","NaN"
"711","NaN","7134133","6733226","6974064","4467547","6528351","7490927","15884186","6546951","6224395","7117083","7482788","14886974","4415059","7251535","11384538","5886248","7371995","3749228","18882108","9586167","5202656","5774982","5976377","6798050","6042842","6028921","4997090","3725629","10548723","9132731","7318040","7546843","NaN"
"714","NaN","5520468","5299618","5695766","5475863","5718541","5122499","8014832","8215971","3811407","5395586","4192255","3809705","7157858","NaN","3757319","9631997","5912274","7146302","4881715","4113931","9486858","9886066","7899480","5840166","12785853","9563860","7724383","5538895","5111213","8076089","6018543","5955646","NaN"
"716","NaN","28142178","27463759","29861699","27229512","30044562","31639773","38566651","25282422","26644238","27689654","31762957","28191187","21471392","23057711","24126813","23459558","29406761","24744490","33012690","31687236","26037854","21925780","33146288","25878725","27893138","29850708","22150838","20140094","29311730","38991818","27532404","26658024","NaN"
"720","NaN","1397462","1546308","1381582","2172630","1448008","2131200","1001158","2349747","1574850","1324580","NaN","1127084","2088030","NaN","891815","2442127","1490325","888920","1973236","969462","2284375","1199285","4042777","1702683","1966534","1897558","1472366","1947355","839553","2136327","1610530","1393595","NaN"
"723","NaN","29277610","29519589","29829072","26917011","27267643","33362103","37765201","28940518","27077266","28476747","37635279","21517548","32101614","26416557","28193492","29202624","31541631","26841013","47422850","34586160","31936124","26065125","78237260","29154101","38966553","42708311","27626318","224743474","24943065","44644905","33949901","29765118","NaN"
"725","NaN","6239562","7739667","7615093","5472266","11032733","7721964","9659397","6529077","6579398","7396643","11491397","8369100","3788178","5818295","9106837","5456316","7990402","4564087","11638256","11192841","6780309","4556317","5698229","8405090","5965798","7238600","5376101","3740216","9345013","14158560","8531078","7885055","NaN"
"726","NaN","27750900","26888209","27777899","23095557","31040043","28640114","59520723","32285616","24876377","28357052","22146739","41333229","19986935","34249916","38115366","23386677","28105988","16927257","45170593","35244104","33475785","15047071","23856007","29233653","20322091","31460092","17341161","20467931","32735906","42567490","29908603","27129434","NaN"
"728","NaN","151750008","155226965","152445542","147706735","168649929","170978929","142409904","134155883","158589538","152295276","154323018","178448788","148554907","171430757","168051194","143257500","152156969","143907632","122371873","160923546","146423917","145018370","114313509","156998354","129420330","125786589","148291397","149772440","165900596","148474050","147913217","154091617","NaN"
"732","NaN","34099693","32110382","34062396","31062507","31864039","31113860","56398555","36978165","25931562","31541843","26638168","27681880","25858402","19173726","32022300","36378789","35340460","30484658","53248081","33882532","37350376","35635124","44557716","33475592","41474125","40763464","32033620","29358348","35274776","45276598","40074529","32364136","NaN"
"734","NaN","NaN","1597334","1407688","1568161","1863127","1925409","1129659","1060646","1070752","1126043","1054660","1445059","1607606","1009659","874608","961252","1374641","1126527","1154541","835592","NaN","1973147","1571773","1728272","1934693","1765951","1915539","1907017","1702878","1573098","1510344","1687911","NaN"
"736","NaN","10943974","11647499","11066783","15994162","9166546","8682188","5188313","4558778","7289856","11792448","9326878","8028119","14574476","6251627","3279965","15420208","10907681","13132268","1983740","4046454","10140800","14813219","9171639","11930410","7749726","6901065","12034075","12594792","7198054","5704808","9184912","10360002","NaN"
"737","NaN","11790428","11305166","11942456","17798141","6920528","13808673","5695935","3566280","10863498","11396548","7475970","6024963","15692960","NaN","4677894","15863963","11765686","14857573","9822483","9198291","6491811","19463115","16894382","12173688","17809597","12743190","16216774","16089190","5789102","9643971","12078454","11836145","NaN"
"738","NaN","2891340","2954788","3059608","5698084","1405657","1454776","3137896","2180683","NaN","3137887","671390","1915326","11135868","NaN","NaN","5345227","2496502","4796820","1068238","NaN","8202566","3796692","3051425","3354838","2988202","1650238","4187101","6074931","523436","2729558","2634967","3408929","NaN"
"739","NaN","1329742972","1306954238","1318048769","1256607220","1531308447","1489483787","1894093371","1219855671","1304667799","1284124765","1472437190","1256203391","1004502686","1087557431","1207367218","1151781102","1340368194","1105606219","1658529261","1482258921","1191058173","1151204853","1595349893","1226750095","1356056602","1455656301","1065819164","993606304","1490345510","1775211485","1310065413","1261086306","NaN"
"741","NaN","3021329","2772506","2962308","3276965","2511514","2866026","4417642","5185648","3028226","2875231","2832929","3443687","2946103","NaN","NaN","3276498","3506492","3023854","4962284","NaN","4025975","3488546","5637276","3454631","4590702","5381927","3570276","3281043","3172397","4675652","4008838","3782469","NaN"
"742","NaN","84338047","83260365","80608652","106123382","66907565","66150015","65215390","144380745","63966130","82011916","54870357","70210038","122102950","20152186","44788270","117468572","88003737","86526096","46111540","50650928","189214806","106629705","108673251","85755470","133344723","97928353","100897741","83079456","72676189","76466312","93940173","90741637","343550"
"743","NaN","165464430","166164157","165316260","175950383","165354026","148763050","243325145","181964292","116969072","164506905","140309763","151714154","147796261","126228610","180615852","196888051","170711745","170582464","194203537","164954242","218445025","203327506","207534726","164432801","202612252","223341923","188761597","137875743","131426316","216820555","176573984","173023305","NaN"
"744","NaN","323659188","334454870","327773938","396275707","430607267","259999643","741833704","518039387","347837310","335157328","583776598","433600417","327849125","127007495","457923441","149712879","343915625","357505059","436206502","401057069","390750849","114784843","487599183","336731574","126585903","287247616","105949820","356174639","108105115","731803255","361146830","345588985","NaN"
"745","NaN","64538635","57424370","60314764","41593760","59161588","79328354","79912780","36349857","85274009","53126464","66878353","57218432","39513731","35115156","36919984","36803566","56297554","28863912","99345321","65927634","41920818","59195273","40926600","56304751","35570349","77561915","68728813","36811630","39994765","69704666","55300653","48722395","NaN"
"746","2791689","127457454","123348714","124800176","120574241","147938144","141115313","176859189","117226176","123835097","124795447","139523272","115923427","96481782","99965814","114062747","108519235","129084058","104974220","157051017","142776432","116689940","108975913","148950452","118856164","130500287","140732651","101963524","94415249","143415072","176654298","124931334","119862151","NaN"
"749","NaN","5038578","5467283","5140566","7750358","7554841","6050076","1806880","1567759","4462186","5613969","6589959","2567303","5768707","5367197","4283351","3504043","5454934","5823533","NaN","4968406","6092813","8419384","4434849","5690753","5014564","8150910","5989645","6539683","5623734","7371740","4623462","5191398","NaN"
"751","NaN","29460219","28642503","28946778","30591814","34034838","28316247","33940430","37100823","19762113","29530476","19598253","23746790","20718760","24372675","17111033","26163311","26868635","22326291","29870028","21279297","27548874","26057225","44240692","30462358","35076946","37557759","28574349","27726722","29896703","31153100","27160510","26400425","NaN"
"752","NaN","14306774","13094105","13986126","14057548","12688852","10643631","18814921","13410222","9337284","12971289","11010652","11985393","12250444","9875212","14302278","16534373","12989708","12723426","14562271","13276545","16885443","16129549","16288451","12388627","16664969","18264819","17143480","10532493","10894132","17058692","15846299","13938848","NaN"
